"X","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left.mean.abund","Left.stdev","Right.mean.abund","Right.stdev"
"1",1,"Low Fat_High Fat",0.0823624647178603,"Otu00002",0.00357375684208893,0.0114360218946846,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.00189691258614714,0.0058185129323185,0.132911325485343,0.0880613660083658
"2",2,"Low Fat_High Fat",0.0625238146953907,"Otu00007",0.0341224912413567,0.0704464335305429,"Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia",0.101626901723149,0.103826423743756,0.0154755109485421,0.0238941184304
"3",3,"Low Fat_High Fat",0.057558785434503,"Otu00004",0.000231122182119294,0.00216741856213013,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides",0.0121940685670442,0.0115682534014694,0.104364381620143,0.0303497696578087
"4",4,"Low Fat_High Fat",0.047085638897238,"Otu00023",0.00618108107299512,0.0171995299422473,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.0791510898642625,0.059428936240384,0.00702000955521679,0.0123585639435065
"5",5,"Low Fat_High Fat",0.044966969809608,"Otu00012",0.000235566271685926,0.00216741856213013,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.00367088055035389,0.00318113014923917,0.0756583675818266,0.0245131952540159
"6",6,"Low Fat_High Fat",0.040266360684468,"Otu00014",7.0977311354283e-05,0.00216741856213013,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0,0,0.0644569697026297,0.02730125092069
"7",7,"Low Fat_High Fat",0.033392675346367,"Otu00001",0.0724480135297866,0.125315482862334,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.108862579703401,0.0514802478978445,0.0698093212870279,0.0209585135857916
"8",8,"Low Fat_High Fat",0.032586616847999,"Otu00010",0.000237061405232983,0.00216741856213013,"Tenericutes - Mollicutes - Anaeroplasmatales - Anaeroplasmataceae - Anaeroplasma",0.00811441906351256,0.00527212781258348,0.0603033701533755,0.0184783566295467
"9",9,"Low Fat_High Fat",0.024805316655554,"Otu00008",0.000346866729113481,0.00219139717115288,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.0396534700821377,0.0508016819859484,0,0
"10",10,"Low Fat_High Fat",0.023909666369991,"Otu00003",0.00705072911042272,0.0180498665226822,"Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium",0.0338370109940441,0.019212544957777,0.0676655595226923,0.02674359125986
"11",11,"Low Fat_High Fat",0.020624153854884,"Otu00011",0.0438883132224597,0.0856867659804469,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.0330210070015163,0.0303556938250096,0.000467378770192296,0.000488341151657094
"12",12,"Low Fat_High Fat",0.02049618425305,"Otu00006",0.172775416202969,0.257154107836977,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.0328275991536099,0.0495170061271933,0.0023351601081608,0.00514355772613343
"13",13,"Low Fat_Saccharin",0.0956961761944264,"Otu00002",0.00018940954875338,0.00216741856213013,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.00189691258614714,0.0058185129323185,0.153321859896638,0.111776717751684
"14",14,"Low Fat_Saccharin",0.0630402259899446,"Otu00007",0.0237090764641386,0.0523234790932713,"Firmicutes - Bacilli - Lactobacillales - Streptococcaceae - Lactococcus",0.101626901723149,0.103826423743756,0.0119266521192329,0.0180050800192746
"15",15,"Low Fat_Saccharin",0.05742516817976,"Otu00004",0.0027471881993272,0.00925368656615476,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group",0.0121940685670442,0.0115682534014694,0.100423193991833,0.040870260745796
"16",16,"Low Fat_Saccharin",0.047679739690299,"Otu00023",0.00656005130045073,0.0174934701345353,"Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Oscillibacter",0.0791510898642625,0.059428936240384,0.00628301238631818,0.00802340437203393
"17",17,"Low Fat_Saccharin",0.039805391357368,"Otu00012",0.00107983623784533,0.00460730128147341,"Firmicutes - Clostridia - Clostridiales - Clostridiales_vadinBB60_group - Clostridiales_vadinBB60_group_ge",0.00367088055035389,0.00318113014923917,0.0664222850363104,0.0375597636374766
"18",18,"Low Fat_Saccharin",0.037473748390683,"Otu00001",0.713182911389293,0.760728438815246,"Firmicutes - Bacilli - Lactobacillales - Lactobacillaceae - Lactobacillus",0.108862579703401,0.0514802478978445,0.0980384418762396,0.0572762135433435
"19",19,"Low Fat_Saccharin",0.035784619149023,"Otu00010",0.000237061405232983,0.00216741856213013,"Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium_9",0.00811441906351256,0.00527212781258348,0.0647654237563801,0.0313694206501156
"20",20,"Low Fat_Saccharin",0.024967718006232,"Otu00008",0.000551403693803203,0.00271460280026192,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.0396534700821377,0.0508016819859484,5.81125058112506e-05,0.000174337517433752
"21",21,"Low Fat_Saccharin",0.024826745777608,"Otu00009",0.216595493443437,0.30135025174739,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.0164489813088366,0.0286484572851608,0.041614690555853,0.0352362413304947
"22",22,"Low Fat_Saccharin",0.020832646564888,"Otu00021",0.00200089122253463,0.00711427990234536,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group",0.033032612600023,0.0298083230325525,5.80517821897132e-05,0.00017415534656914
"23",23,"Low Fat_Saccharin",0.020739962327976,"Otu00011",0.0441822387086679,0.0856867659804469,"Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes",0.0330210070015163,0.0303556938250096,0.000640446989576959,0.00068298891180384
"24",24,"Low Fat_Saccharin",0.020656958139227,"Otu00006",0.172775416202969,0.257154107836977,"Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified",0.0328275991536099,0.0495170061271933,0.000409051613007989,0.00073371017527967
"25",25,"Low Fat_Stevia",0.061092463469631,"Otu00007",0.593190892154206,0.669659414513917,"Firmicutes - Clostridia - Clostridiales - Clostridiales_vadinBB60_group - Clostridiales_vadinBB60_group_ge",0.101626901723149,0.103826423743756,0.033181868230784,0.0280674687027823
"26",26,"Low Fat_Stevia",0.054399691116227,"Otu00014",9.54882562575112e-05,0.00216741856213013,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0,0,0.0870629140461473,0.0280272199405592
"27",27,"Low Fat_Stevia",0.048235023855543,"Otu00023",0.0043608415052213,0.0132901836349601,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.0791510898642625,0.059428936240384,0.00385455450142873,0.00630297462714397
"28",28,"Low Fat_Stevia",0.047213868576557,"Otu00004",0.000366223982819377,0.00219139717115288,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group",0.0121940685670442,0.0115682534014694,0.0878084812829316,0.0295610070880349
"29",29,"Low Fat_Stevia",0.046258074942683,"Otu00012",0.000371409100894134,0.00219139717115288,"Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_ge",0.00367088055035389,0.00318113014923917,0.0776847872444682,0.019334441345234
"30",30,"Low Fat_Stevia",0.043335580337866,"Otu00002",0.000816778783995016,0.0037338458696915,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group",0.00189691258614714,0.0058185129323185,0.0703680736641404,0.0689861884590912
"31",31,"Low Fat_Stevia",0.042849481288587,"Otu00010",0.0003766463887919,0.00219139717115288,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.00811441906351256,0.00527212781258348,0.0766807129010253,0.0367884130929382
"32",32,"Low Fat_Stevia",0.039478851136762,"Otu00001",0.130719763621764,0.204050362726656,"Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Anaerotruncus",0.108862579703401,0.0514802478978445,0.0661798901468922,0.0471360604200028
"33",33,"Low Fat_Stevia",0.024732917182339,"Otu00008",0.00133987227076052,0.0053594890830421,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group",0.0396534700821377,0.0508016819859484,0.000130718963182978,0.000242044498101584
"34",34,"Low Fat_Stevia",0.02233496048203,"Otu00018",0.0193833413268242,0.0443047801755981,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group",0.00125434758944453,0.00138627989455012,0.0365867366477724,0.0648469745006952
"35",35,"Low Fat_Stevia",0.021214086455747,"Otu00003",0.00768579405521325,0.0189188776743711,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.0338370109940441,0.019212544957777,0.0628732318878207,0.0275271798015095
"36",36,"Low Fat_Stevia",0.020688947524287,"Otu00021",0.00179979108505883,0.00677568408492738,"Proteobacteria - Betaproteobacteria - Burkholderiales - Alcaligenaceae - Parasutterella",0.033032612600023,0.0298083230325525,0,0
"37",37,"Low Fat_Stevia",0.020636574906709,"Otu00011",0.0284463654611985,0.0606855796505569,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group",0.0330210070015163,0.0303556938250096,0.000394118971459975,0.000543940720813644
"38",38,"High Fat_Saccharin",0.137488465973575,"Otu00002",0.757156352030971,0.794393549671839,"Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Oscillibacter",0.132911325485343,0.0880613660083658,0.153321859896638,0.111776717751684
"39",39,"High Fat_Saccharin",0.06099935163996,"Otu00001",0.200411074940544,0.285029084359885,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group",0.0698093212870279,0.0209585135857916,0.0980384418762396,0.0572762135433435
"40",40,"High Fat_Saccharin",0.0466670132924,"Otu00009",0.0184657802387224,0.0437707383436383,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.00699764207692366,0.0133753426252531,0.041614690555853,0.0352362413304947
"41",41,"High Fat_Saccharin",0.042652508439123,"Otu00004",0.964783977641497,0.964783977641497,"Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium",0.104364381620143,0.0303497696578087,0.100423193991833,0.040870260745796
"42",42,"High Fat_Saccharin",0.041551263004478,"Otu00012",0.565992148195786,0.658609045173278,"Firmicutes - Clostridia - Clostridiales - Peptococcaceae - uncultured",0.0756583675818266,0.0245131952540159,0.0664222850363104,0.0375597636374766
"43",43,"High Fat_Saccharin",0.040707061975851,"Otu00003",0.0469447269784818,0.0883665449006716,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group",0.0676655595226923,0.02674359125986,0.0417570831704714,0.0218291151562002
"44",44,"High Fat_Saccharin",0.040497736547165,"Otu00014",0.00541053385608486,0.0157397348540651,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - uncultured",0.0644569697026297,0.02730125092069,0.0318257777149283,0.0107269535915539
"45",45,"High Fat_Saccharin",0.032481709396973,"Otu00010",0.825282898015173,0.838382626555096,"Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium_9",0.0603033701533755,0.0184783566295467,0.0647654237563801,0.0313694206501156
"46",46,"High Fat_Saccharin",0.026979943099184,"Otu00046",0.0665249436137522,0.121645611179433,"Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes",0.0224676727357751,0.0340457936181658,0,0
"47",47,"High Fat_Saccharin",0.026391931864616,"Otu00051",0.343843911583541,0.423192506564358,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.0038447806446001,0.00834640704710295,0.0206846521029738,0.0467689277565169
"48",48,"High Fat_Stevia",0.12738598975448,"Otu00002",0.177665829328151,0.25842302447731,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.132911325485343,0.0880613660083658,0.0703680736641404,0.0689861884590912
"49",49,"High Fat_Stevia",0.053567291881927,"Otu00018",0.699785767916366,0.759089646553346,"Firmicutes - Erysipelotrichia - Erysipelotrichales - Erysipelotrichaceae - Erysipelotrichaceae_unclassified",0.0188243165822234,0.0273310325978876,0.0365867366477724,0.0648469745006952
"50",50,"High Fat_Stevia",0.049941291589305,"Otu00001",0.772694498089084,0.797620127059699,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Tyzzerella",0.0698093212870279,0.0209585135857916,0.0661798901468922,0.0471360604200028
"51",51,"High Fat_Stevia",0.044483968557647,"Otu00014",0.101876058537901,0.163001693660641,"Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium",0.0644569697026297,0.02730125092069,0.0870629140461473,0.0280272199405592
"52",52,"High Fat_Stevia",0.044206896892658,"Otu00004",0.248213078989923,0.337992277773512,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group",0.104364381620143,0.0303497696578087,0.0878084812829316,0.0295610070880349
"53",53,"High Fat_Stevia",0.043631599614714,"Otu00010",0.441418326782055,0.523162461371325,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group",0.0603033701533755,0.0184783566295467,0.0766807129010253,0.0367884130929382
"54",54,"High Fat_Stevia",0.038906508620106,"Otu00007",0.0713063247910456,0.125315482862334,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Acetatifactor",0.0154755109485421,0.0238941184304,0.033181868230784,0.0280674687027823
"55",55,"High Fat_Stevia",0.037262460633227,"Otu00003",0.596415416051457,0.669659414513917,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.0676655595226923,0.02674359125986,0.0628732318878207,0.0275271798015095
"56",56,"High Fat_Stevia",0.032135144571605,"Otu00029",0.664812620947746,0.733586340356134,"Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge",0.0189042317399079,0.0183049793660474,0.028160007151259,0.0286861684929019
"57",57,"Saccharin_Stevia",0.134326538302229,"Otu00002",0.0828866242672677,0.139494255517238,"Firmicutes - Clostridia - Clostridiales - Clostridiales_vadinBB60_group - Clostridiales_vadinBB60_group_ge",0.153321859896638,0.111776717751684,0.0703680736641404,0.0689861884590912
"58",58,"Saccharin_Stevia",0.068139973073269,"Otu00001",0.288653830978464,0.370993558537612,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - uncultured",0.0980384418762396,0.0572762135433435,0.0661798901468922,0.0471360604200028
"59",59,"Saccharin_Stevia",0.061893043657866,"Otu00014",0.00053200550513925,0.00271460280026192,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnoclostridium",0.0318257777149283,0.0107269535915539,0.0870629140461473,0.0280272199405592
"60",60,"Saccharin_Stevia",0.044216985350379,"Otu00004",0.289838717607509,0.370993558537612,"Firmicutes - Clostridia - Clostridiales - Clostridiales_vadinBB60_group - Clostridiales_vadinBB60_group_ge",0.100423193991833,0.040870260745796,0.0878084812829316,0.0295610070880349
"61",61,"Saccharin_Stevia",0.043239954399714,"Otu00010",0.441418326782055,0.523162461371325,"Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Anaerotruncus",0.0647654237563801,0.0313694206501156,0.0766807129010253,0.0367884130929382
"62",62,"Saccharin_Stevia",0.042881873599008,"Otu00018",0.329621484489846,0.413642647202944,"Firmicutes - Clostridia - Clostridiales - Clostridiales_unclassified - Clostridiales_unclassified",0.00854292209574592,0.0120494415998672,0.0365867366477724,0.0648469745006952
"63",63,"Saccharin_Stevia",0.039956586355411,"Otu00009",0.0850043119558166,0.139494255517238,"Firmicutes - Erysipelotrichia - Erysipelotrichales - Erysipelotrichaceae - Turicibacter",0.041614690555853,0.0352362413304947,0.0157938587772306,0.0181084644753644
"64",64,"Saccharin_Stevia",0.036748356465673,"Otu00012",0.289543007927847,0.370993558537612,"Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified",0.0664222850363104,0.0375597636374766,0.0776847872444682,0.019334441345234
